Index,Time,(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[0],(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[1],(((exo_controller).xzy_shoulder).dm_motor[0]).angle_in_degree,(((exo_controller).xzy_shoulder).dm_motor[1]).angle_in_degree,TargetAngle1,TargetAngle2
31625,63.249961,-31.3489609,-32.7301483,-39.9107666,4.72113657,-38.5100021,6.48999882
31626,63.251974,-31.3319607,-32.7405586,-39.8889084,4.76484919,-38.4779053,6.52209282
31627,63.253962,-31.3141289,-32.7531738,-39.8670502,4.80856276,-38.4457932,6.55420637
31628,63.255963,-31.296484,-32.7669945,-39.845192,4.83041906,-38.413662,6.586339
31629,63.257964,-31.2791519,-32.7807426,-39.7796249,4.85227537,-38.3815079,6.61849117
31630,63.259963,-31.2633228,-32.7931557,-39.7140579,4.89598894,-38.3491325,6.65086746
31631,63.262023,-31.2477169,-32.8038902,-39.6703415,4.93970251,-38.3169403,6.68305779
31632,63.263962,-31.2334747,-32.8122787,-39.6484833,4.98341513,-38.2847328,6.71526766
31633,63.265963,-31.2184658,-32.8214073,-39.6484833,5.0271287,-38.2525024,6.74749613
31634,63.267965,-31.2024689,-32.8324051,-39.6266251,5.07084227,-38.2202568,6.77974367
31635,63.269963,-31.1860466,-32.8447533,-39.6266251,5.09269857,-38.1877823,6.81221581
31636,63.271960,-31.1689987,-32.8581619,-39.6047745,5.13641119,-38.1554985,6.8445015
31637,63.273979,-31.1509705,-32.871357,-39.561058,5.15826845,-38.1231956,6.87680626
31638,63.275960,-31.1333218,-32.883255,-39.5173416,5.18012476,-38.0908699,6.90912962
31639,63.277963,-31.1167603,-32.8941307,-39.4736328,5.22383833,-38.0585289,6.94147158
31640,63.279964,-31.1001873,-32.9043427,-39.4517746,5.26755095,-38.0259628,6.9740386
31641,63.281958,-31.0840244,-32.9137344,-39.4299164,5.28940821,-37.9935799,7.0064187
31642,63.283978,-31.066391,-32.9250755,-39.4080582,5.31126451,-37.9611816,7.03881693
31643,63.285965,-31.0484657,-32.9380379,-39.3643494,5.33312082,-37.9287643,7.07123375
31644,63.288029,-31.0306759,-32.9510193,-39.3424911,5.37683439,-37.8963318,7.10366917
31645,63.289962,-31.0139904,-32.9622002,-39.2987823,5.3986907,-37.8636703,7.13633013
31646,63.291958,-30.9976387,-32.9716187,-39.2332077,5.42054796,-37.8311958,7.16880274
31647,63.293973,-30.981472,-32.9813805,-39.2113495,5.46426058,-37.7987061,7.20129347
31648,63.295963,-30.9647102,-32.9924507,-39.1894989,5.48611689,-37.7661972,7.2338028
31649,63.297960,-30.9470749,-33.0042496,-39.1676407,5.52983046,-37.7336693,7.26633072
31650,63.299963,-30.9291668,-33.0167847,-39.1457825,5.57354403,-37.7009163,7.29908371
31651,63.301958,-30.9120979,-33.02911,-39.1239243,5.59540033,-37.6683502,7.33164835
31652,63.304018,-30.8960571,-33.040432,-39.0802155,5.6391139,-37.6357689,7.36423063
31653,63.305960,-30.8805294,-33.0509834,-39.036499,5.66097021,-37.6031685,7.39683104
31654,63.307963,-30.8649693,-33.0613251,-38.9927826,5.70468378,-37.570549,7.42945004
31655,63.309963,-30.8501759,-33.0706367,-38.970932,5.7483964,-37.5377045,7.46229458
31656,63.311959,-30.8341312,-33.0798759,-38.9490738,5.77025366,-37.5050507,7.49494934
31657,63.313998,-30.8171825,-33.0901108,-38.9272156,5.81396627,-37.4723778,7.52762175
31658,63.315962,-30.8005238,-33.1010094,-38.9272156,5.83582258,-37.4396858,7.56031275
31659,63.317963,-30.7848301,-33.1123886,-38.8835068,5.85767984,-37.4069786,7.59302092
31660,63.319964,-30.7685947,-33.1237526,-38.8616486,5.87953615,-37.3740425,7.62595606
31661,63.321960,-30.7528152,-33.1336937,-38.8179321,5.90139246,-37.341301,7.65869999
31662,63.324002,-30.7381573,-33.1421013,-38.7742233,5.94510603,-37.3085365,7.69146204
31663,63.325965,-30.7237835,-33.1506462,-38.7523651,5.9888196,-37.2757568,7.72424126
31664,63.327963,-30.708828,-33.1600456,-38.7086487,6.01067591,-37.2429619,7.75703859
31665,63.329965,-30.6928959,-33.1709671,-38.6867905,6.05438948,-37.209938,7.79006243
31666,63.331958,-30.6768322,-33.1833611,-38.6867905,6.07624578,-37.1771049,7.82289457
31667,63.334025,-30.6610909,-33.1955719,-38.6430817,6.11995935,-37.1442566,7.85574436
31668,63.335964,-30.6462116,-33.2065964,-38.5993652,6.14181566,-37.1113892,7.88861179
31669,63.337961,-30.6316528,-33.2165565,-38.5556564,6.18552828,-37.0785027,7.92149639
31670,63.339961,-30.6168118,-33.2262955,-38.51194,6.22924185,-37.0453911,7.95460796
31671,63.341965,-30.6025848,-33.2354622,-38.4900818,6.25109816,-37.0124741,7.98752689
31672,63.343963,-30.5879955,-33.243988,-38.4682312,6.29481173,-36.979538,8.02046394
31673,63.345979,-30.5722446,-33.2530632,-38.4245148,6.31666803,-36.9465828,8.05341721
31674,63.347977,-30.5560169,-33.2634888,-38.4026566,6.3385253,-36.9136124,8.08638859
31675,63.349965,-30.540453,-33.2747154,-38.3589478,6.3603816,-36.8804131,8.11958599
31676,63.351960,-30.5241508,-33.2862358,-38.3152313,6.38223791,-36.8474083,8.15259171
31677,63.353959,-30.5086117,-33.2971458,-38.2715149,6.42595148,-36.8143883,8.18561363
31678,63.355978,-30.4930172,-33.3068733,-38.2496643,6.46966505,-36.7813492,8.21865273
31679,63.357963,-30.4764748,-33.3172112,-38.2278061,6.49152136,-36.748291,8.25170898
31680,63.359959,-30.4594536,-33.3286095,-38.2059479,6.53523397,-36.7150078,8.28499222
31681,63.361959,-30.441412,-33.3414345,-38.1840897,6.55709124,-36.6819191,8.31808186
31682,63.363962,-30.4232063,-33.3550148,-38.1403809,6.60080385,-36.6488113,8.35118866
31683,63.365978,-30.4067116,-33.3675575,-38.1185226,6.64451742,-36.6156883,8.38431168
31684,63.367963,-30.389719,-33.3797302,-38.0748062,6.68823099,-36.58255,8.41745186
31685,63.369959,-30.3707619,-33.3931313,-38.0529556,6.7100873,-36.5491791,8.45081902
31686,63.371958,-30.3524284,-33.4056396,-38.0092392,6.75380087,-36.5160065,8.48399258
31687,63.373962,-30.333889,-33.4186935,-37.987381,6.77565718,-36.4828186,8.51718235
31688,63.376066,-30.3148327,-33.4331436,-37.9436722,6.79751348,-36.4496117,8.55038834
31689,63.377963,-30.2950344,-33.4490814,-37.921814,6.84122705,-36.4163895,8.58361149
31690,63.379961,-30.275074,-33.4656944,-37.8999557,6.86308336,-36.3829384,8.61706161
31691,63.381965,-30.2558117,-33.4808998,-37.8562393,6.90679693,-36.3496819,8.65031719
31692,63.383961,-30.2375793,-33.494133,-37.8343887,6.92865324,-36.3164101,8.68358898
31693,63.386065,-30.2187786,-33.5078697,-37.7906723,6.97236681,-36.283123,8.71687698
31694,63.387962,-30.2004089,-33.5214157,-37.7688141,6.99422312,-36.2498207,8.7501812
31695,63.389965,-30.1810722,-33.535614,-37.7688141,7.01607943,-36.2162857,8.78371334
31696,63.391959,-30.1614285,-33.5516357,-37.7469635,7.03793669,-37.7469635,7.03793669
31697,63.393962,-30.1416283,-33.5684891,-37.7251053,7.059793,-37.7251053,7.059793
31698,63.396002,-30.1229248,-33.5836258,-37.7251053,7.0816493,-37.7251053,7.0816493
31699,63.397963,-30.1056919,-33.5973625,-37.7469635,7.10350657,-37.7251053,7.10350657
31700,63.400012,-30.0874271,-33.6116562,-37.7688141,7.12536287,-37.7469635,7.12536287
31701,63.401958,-30.0686588,-33.6263657,-37.8125305,7.12536287,-37.7906723,7.12536287
31702,63.403963,-30.0506821,-33.6396523,-37.8343887,7.14721918,-37.8125305,7.14721918
31703,63.405964,-30.0318737,-33.653389,-37.8562393,7.16907549,-37.8562393,7.16907549
31704,63.407978,-30.0135727,-33.6671028,-37.8999557,7.16907549,-37.8780975,7.16907549
31705,63.409965,-29.9955044,-33.6812401,-37.921814,7.16907549,-37.921814,7.16907549
31706,63.411959,-29.9783554,-33.6945038,-37.987381,7.16907549,-37.9655228,7.16907549
31707,63.413962,-29.9618073,-33.7070847,-38.0310974,7.16907549,-38.0092392,7.16907549
31708,63.415964,-29.9439697,-33.7212601,-38.0748062,7.16907549,-38.0529556,7.16907549
31709,63.418000,-29.9267273,-33.7345352,-38.1185226,7.14721918,-38.0966644,7.14721918
31710,63.419962,-29.9098225,-33.7477837,-38.1622391,7.14721918,-38.1403809,7.14721918
31711,63.421958,-29.8933544,-33.7600822,-38.2278061,7.14721918,-38.1840897,7.14721918
31712,63.423963,-29.8774776,-33.7705917,-38.2496643,7.16907549,-38.2496643,7.16907549
31713,63.425962,-29.8619385,-33.7802887,-38.2933731,7.16907549,-38.2715149,7.16907549
31714,63.427961,-29.8472824,-33.7890091,-38.3589478,7.16907549,-38.3152313,7.16907549
31715,63.429978,-29.8333588,-33.7961922,-38.4026566,7.16907549,-38.3807983,7.16907549
31716,63.431959,-29.8196526,-33.8028221,-38.446373,7.14721918,-38.4245148,7.14721918
31717,63.433962,-29.8059826,-33.8102913,-38.4900818,7.16907549,-38.4682312,7.16907549
31718,63.435980,-29.7927666,-33.8176193,-38.5337982,7.14721918,-38.51194,7.14721918
31719,63.437959,-29.7784634,-33.8251801,-38.5993652,7.14721918,-38.5556564,7.14721918
31720,63.440062,-29.7642479,-33.8315659,-38.6212234,7.14721918,-38.6212234,7.14721918
31721,63.441994,-29.7515354,-33.836483,-38.6867905,7.16907549,-38.6430817,7.16907549
31722,63.443991,-29.738924,-33.8421135,-38.7086487,7.14721918,-38.6867905,7.14721918
31723,63.445969,-29.7259083,-33.8478813,-38.7523651,7.16907549,-38.7305069,7.16907549
31724,63.447990,-29.713356,-33.852356,-38.7742233,7.14721918,-38.7742233,7.14721918
31725,63.449963,-29.701519,-33.8547363,-38.8397903,7.14721918,-38.7960739,7.14721918
31726,63.452138,-29.6894264,-33.8567085,-38.8835068,7.14721918,-38.8616486,7.14721918
31727,63.454032,-29.677124,-33.8597755,-38.9053574,7.14721918,-38.8835068,7.14721918
31728,63.455963,-29.6647243,-33.8645897,-38.9490738,7.16907549,-38.9272156,7.16907549
31729,63.458053,-29.6525803,-33.8688202,-38.970932,7.14721918,-38.9490738,7.14721918
31730,63.460151,-29.6408119,-33.8716125,-39.0146408,7.14721918,-38.9927826,7.14721918
31731,63.461988,-29.6288376,-33.8741264,-39.0583572,7.14721918,-39.036499,7.14721918
31732,63.463991,-29.6171322,-33.8776436,-39.102066,7.14721918,-39.0802155,7.14721918
31733,63.466003,-29.6054478,-33.8823776,-39.1239243,7.16907549,-39.102066,7.16907549
31734,63.467998,-29.5938721,-33.8870697,-39.1457825,7.14721918,-39.1457825,7.14721918
31735,63.470140,-29.582674,-33.8904762,-39.1676407,7.16907549,-39.1676407,7.14721918
31736,63.471986,-29.5720253,-33.891716,-39.2113495,7.16907549,-39.1894989,7.16907549
31737,63.474057,-29.5622272,-33.8926163,-39.2113495,7.16907549,-39.2113495,7.16907549
31738,63.475962,-29.552763,-33.8945465,-39.2550659,7.16907549,-39.2332077,7.16907549
31739,63.477963,-29.543499,-33.8975143,-39.2769241,7.16907549,-39.2769241,7.16907549
31740,63.479965,-29.5343933,-33.8994064,-39.2987823,7.14721918,-39.2987823,7.14721918
31741,63.481958,-29.5252819,-33.8997383,-39.3206329,7.16907549,-39.3206329,7.16907549
31742,63.483961,-29.5162334,-33.8999252,-39.3206329,7.16907549,-39.3206329,7.16907549
31743,63.485980,-29.5072823,-33.9006958,-39.3206329,7.14721918,-39.3206329,7.14721918
31744,63.487963,-29.4991817,-33.9013405,-39.3206329,7.14721918,-39.3206329,7.14721918
31745,63.489965,-29.4897518,-33.9033775,-39.2987823,7.14721918,-39.2987823,7.14721918
31746,63.491958,-29.4790211,-33.906498,-39.2987823,7.16907549,-39.2987823,7.16907549
31747,63.493962,-29.4686985,-33.9096184,-39.2769241,7.14721918,-39.2987823,7.14721918
31748,63.496000,-29.4589787,-33.9119835,-39.2769241,7.14721918,-39.2769241,7.14721918
31749,63.497965,-29.4493179,-33.9144363,-39.2769241,7.16907549,-39.2769241,7.16907549
31750,63.499961,-29.4402027,-33.9163513,-39.2769241,7.14721918,-39.2769241,7.14721918
31751,63.501965,-29.431879,-33.9167213,-39.2769241,7.14721918,-39.2769241,7.14721918
31752,63.503978,-29.4225693,-33.9184875,-39.2769241,7.14721918,-39.2769241,7.14721918
31753,63.506043,-29.4131889,-33.9203987,-39.2769241,7.14721918,-39.2987823,7.14721918
31754,63.507961,-29.4036922,-33.9225502,-39.2769241,7.14721918,-39.2769241,7.14721918
31755,63.509963,-29.3937645,-33.9252205,-39.2769241,7.16907549,-39.2769241,7.16907549
31756,63.511965,-29.3833961,-33.9282799,-39.2769241,7.16907549,-39.2769241,7.16907549
31757,63.513960,-29.3730984,-33.931591,-39.2769241,7.14721918,-39.2769241,7.14721918
31758,63.515963,-29.3632088,-33.9342575,-39.2769241,7.14721918,-39.2769241,7.14721918
31759,63.517980,-29.354166,-33.9363823,-39.2769241,7.16907549,-39.2769241,7.16907549
31760,63.519964,-29.3452187,-33.9379807,-39.2769241,7.14721918,-39.2769241,7.14721918
31761,63.521959,-29.3358021,-33.9400902,-39.2769241,7.16907549,-39.2769241,7.16907549
31762,63.523964,-29.3264866,-33.9418259,-39.2769241,7.16907549,-39.2769241,7.16907549
31763,63.525963,-29.3174782,-33.9429932,-39.2769241,7.16907549,-39.2769241,7.16907549
31764,63.527973,-29.3076992,-33.9450111,-39.2769241,7.14721918,-39.2769241,7.14721918
31765,63.529964,-29.2970219,-33.9472237,-39.2769241,7.14721918,-39.2769241,7.14721918
31766,63.531959,-29.2873459,-33.9491615,-39.2987823,7.16907549,-39.2769241,7.16907549
31767,63.533964,-29.2779408,-33.9511871,-39.2769241,7.14721918,-39.2987823,7.14721918
31768,63.535963,-29.2678738,-33.9535179,-39.2769241,7.14721918,-39.2769241,7.14721918
31769,63.537974,-29.2576103,-33.9561768,-39.2769241,7.16907549,-39.2769241,7.16907549
31770,63.539963,-29.2470131,-33.9590111,-39.2769241,7.16907549,-39.2769241,7.16907549
31771,63.541959,-29.2369061,-33.9616165,-39.2769241,7.14721918,-39.2769241,7.14721918
31772,63.543964,-29.2278347,-33.9637794,-39.2769241,7.14721918,-39.2769241,7.14721918
31773,63.545963,-29.2175922,-33.9666901,-39.2769241,7.14721918,-39.2769241,7.14721918
31774,63.548009,-29.208086,-33.9689484,-39.2769241,7.16907549,-39.2769241,7.16907549
31775,63.549961,-29.1991539,-33.9707718,-39.2769241,7.16907549,-39.2769241,7.16907549
31776,63.551958,-29.1892338,-33.9731865,-39.2769241,7.14721918,-39.2769241,7.14721918
31777,63.553961,-29.1790028,-33.9758224,-39.2769241,7.14721918,-39.2769241,7.14721918
31778,63.555963,-29.1694126,-33.9777069,-39.2769241,7.14721918,-39.2769241,7.14721918
31779,63.557964,-29.1601467,-33.9797668,-39.2769241,7.14721918,-39.2769241,7.14721918
31780,63.559975,-29.150425,-33.9828873,-39.2769241,7.14721918,-39.2769241,7.14721918
31781,63.561965,-29.1409721,-33.985466,-39.2987823,7.16907549,-39.2769241,7.16907549
31782,63.563960,-29.1318359,-33.9872284,-39.2769241,7.16907549,-39.2769241,7.16907549
31783,63.565963,-29.1219597,-33.9898682,-39.2769241,7.14721918,-39.2769241,7.14721918
31784,63.567964,-29.1121788,-33.993187,-39.2769241,7.16907549,-39.2987823,7.16907549
31785,63.569980,-29.1031399,-33.9960861,-39.2769241,7.14721918,-39.2769241,7.14721918
31786,63.571961,-29.0933304,-33.9996529,-39.2769241,7.14721918,-39.2769241,7.14721918
31787,63.573962,-29.0843296,-34.0019722,-39.2769241,7.14721918,-39.2769241,7.14721918
31788,63.575963,-29.0753307,-34.0047684,-39.2769241,7.14721918,-39.2769241,7.14721918
31789,63.577960,-29.0662212,-34.0077286,-39.2769241,7.16907549,-39.2769241,7.16907549
31790,63.580010,-29.0571575,-34.0101967,-39.2769241,7.16907549,-39.2769241,7.16907549
31791,63.581960,-29.0491467,-34.0121727,-39.2769241,7.16907549,-39.2987823,7.16907549
31792,63.583963,-29.0410385,-34.0145264,-39.2769241,7.16907549,-39.2769241,7.16907549
31793,63.585965,-29.0323811,-34.0173874,-39.2769241,7.16907549,-39.2769241,7.16907549
31794,63.587963,-29.0234718,-34.0197868,-39.2769241,7.14721918,-39.2769241,7.14721918
31795,63.589965,-29.0142174,-34.0231705,-39.2769241,7.16907549,-39.2769241,7.16907549
31796,63.591977,-29.0055332,-34.0264397,-39.2769241,7.14721918,-39.2769241,7.14721918
31797,63.593964,-28.9968643,-34.0295143,-39.2769241,7.14721918,-39.2769241,7.14721918
31798,63.595965,-28.9884682,-34.0321541,-39.2769241,7.14721918,-39.2769241,7.14721918
31799,63.597962,-28.9799328,-34.0353241,-39.2769241,7.16907549,-39.2769241,7.16907549
31800,63.599963,-28.9711552,-34.0389862,-39.2769241,7.16907549,-39.2769241,7.16907549
31801,63.601974,-28.9621258,-34.0418892,-39.2769241,7.14721918,-39.2769241,7.14721918
31802,63.603964,-28.9523735,-34.0459747,-39.2769241,7.14721918,-39.2769241,7.14721918
31803,63.605963,-28.9433632,-34.0494881,-39.2769241,7.14721918,-39.2769241,7.14721918
31804,63.607963,-28.9340992,-34.0530739,-39.2769241,7.14721918,-39.2769241,7.14721918
31805,63.609963,-28.9234447,-34.0578842,-39.2769241,7.14721918,-39.2769241,7.14721918
31806,63.612136,-28.9133873,-34.0618324,-39.2769241,7.14721918,-39.2769241,7.14721918
31807,63.613963,-28.9041939,-34.0654716,-39.2769241,7.14721918,-39.2769241,7.14721918
31808,63.615962,-28.8944187,-34.0695496,-39.2769241,7.16907549,-39.2769241,7.16907549
31809,63.617962,-28.8849277,-34.0739288,-39.2769241,7.16907549,-39.2769241,7.16907549
31810,63.619962,-28.8751335,-34.078022,-39.2769241,7.14721918,-39.2769241,7.14721918
31811,63.621964,-28.8653126,-34.0823517,-39.2769241,7.14721918,-39.2769241,7.14721918
31812,63.623977,-28.8544006,-34.0879364,-39.2769241,7.16907549,-39.2769241,7.16907549
31813,63.625961,-28.8436737,-34.0934944,-39.2769241,7.16907549,-39.2769241,7.16907549
31814,63.627961,-28.8326302,-34.0992432,-39.2769241,7.16907549,-39.2769241,7.16907549
31815,63.629961,-28.8216228,-34.1045265,-39.2769241,7.14721918,-39.2769241,7.14721918
31816,63.631958,-28.8106499,-34.1095467,-39.2769241,7.16907549,-39.2769241,7.16907549
31817,63.633978,-28.8010597,-34.1141129,-39.2769241,7.14721918,-39.2769241,7.14721918
31818,63.635963,-28.7912769,-34.1193657,-39.2769241,7.14721918,-39.2769241,7.14721918
31819,63.637960,-28.7817307,-34.1239128,-39.2769241,7.16907549,-39.2769241,7.16907549
31820,63.639964,-28.7734146,-34.1271782,-39.2769241,7.14721918,-39.2769241,7.14721918
31821,63.641957,-28.7654305,-34.1307487,-39.2769241,7.14721918,-39.2769241,7.14721918
31822,63.643978,-28.7563095,-34.1349449,-39.2769241,7.16907549,-39.2769241,7.16907549
31823,63.645963,-28.7474804,-34.1383438,-39.2769241,7.14721918,-39.2769241,7.14721918
31824,63.647961,-28.7394257,-34.1412888,-39.2769241,7.16907549,-39.2769241,7.16907549
31825,63.649963,-28.7315731,-34.1444206,-39.2769241,7.14721918,-39.2769241,7.14721918
31826,63.651960,-28.7236309,-34.1475258,-39.2769241,7.14721918,-39.2769241,7.14721918
31827,63.653976,-28.7165165,-34.1496925,-39.2769241,7.16907549,-39.2769241,7.16907549
31828,63.655963,-28.7100849,-34.151371,-39.2769241,7.14721918,-39.2769241,7.14721918
31829,63.657965,-28.7039185,-34.152874,-39.2769241,7.14721918,-39.2987823,7.14721918
31830,63.659963,-28.6978931,-34.1542473,-39.2769241,7.14721918,-39.2769241,7.14721918
31831,63.661960,-28.6917477,-34.1551743,-39.2769241,7.14721918,-39.2769241,7.14721918
31832,63.663977,-28.6865253,-34.1552925,-39.2769241,7.14721918,-39.2769241,7.14721918
31833,63.665978,-28.6815224,-34.1549263,-39.2769241,7.16907549,-39.2769241,7.16907549
31834,63.667964,-28.6761494,-34.155262,-39.2769241,7.16907549,-39.2769241,7.16907549
31835,63.669963,-28.6716824,-34.1547699,-39.2769241,7.16907549,-39.2987823,7.16907549
31836,63.671962,-28.6670151,-34.1542854,-39.2769241,7.14721918,-39.2769241,7.14721918
31837,63.673963,-28.6622677,-34.1537666,-39.2769241,7.14721918,-39.2769241,7.14721918
31838,63.676050,-28.6576786,-34.1530228,-39.2769241,7.14721918,-39.2769241,7.16907549
31839,63.677963,-28.6532173,-34.1521492,-39.2769241,7.14721918,-39.2769241,7.14721918
31840,63.679963,-28.6490746,-34.1518478,-39.2987823,7.16907549,-39.2769241,7.16907549
31841,63.681988,-28.6456604,-34.1509628,-39.2769241,7.14721918,-39.2769241,7.14721918
31842,63.684043,-28.6413326,-34.150383,-39.2769241,7.14721918,-39.2769241,7.16907549
31843,63.685993,-28.6371555,-34.1497993,-39.2769241,7.14721918,-39.2769241,7.14721918
31844,63.688090,-28.6327553,-34.1500778,-39.2769241,7.16907549,-39.2769241,7.14721918
31845,63.690109,-28.6286449,-34.1497498,-39.2769241,7.16907549,-39.2769241,7.16907549
31846,63.691960,-28.6251602,-34.148716,-39.2769241,7.16907549,-39.2769241,7.16907549
31847,63.693988,-28.6218567,-34.1478271,-39.2769241,7.14721918,-39.2769241,7.14721918
31848,63.695959,-28.6179199,-34.1471405,-39.2769241,7.16907549,-39.2769241,7.16907549
31849,63.697963,-28.6134892,-34.1472168,-39.2769241,7.16907549,-39.2769241,7.16907549
31850,63.699976,-28.6090069,-34.1479225,-39.2769241,7.14721918,-39.2769241,7.14721918
31851,63.701965,-28.6049595,-34.1475029,-39.2769241,7.14721918,-39.2769241,7.14721918
31852,63.703965,-28.6013699,-34.1466942,-39.2769241,7.16907549,-39.2769241,7.16907549
31853,63.705961,-28.5969391,-34.1466217,-39.2769241,7.16907549,-39.2769241,7.16907549
31854,63.707963,-28.5909576,-34.1476822,-39.2769241,7.14721918,-39.2769241,7.14721918
31855,63.709980,-28.5851898,-34.1490479,-39.2769241,7.16907549,-39.2769241,7.16907549
31856,63.711962,-28.5809174,-34.1495171,-39.2769241,7.16907549,-39.2769241,7.16907549
31857,63.713963,-28.5773258,-34.1495972,-39.2769241,7.16907549,-39.2769241,7.16907549
31858,63.715964,-28.5731831,-34.1501465,-39.2987823,7.14721918,-39.2769241,7.14721918
31859,63.717963,-28.5692406,-34.1507797,-39.2769241,7.16907549,-39.2769241,7.16907549
31860,63.719964,-28.5651436,-34.1517334,-39.2769241,7.16907549,-39.2769241,7.16907549
31861,63.721973,-28.5606575,-34.1526947,-39.2769241,7.14721918,-39.2769241,7.14721918
31862,63.723961,-28.5567284,-34.1534805,-39.2769241,7.14721918,-39.2769241,7.14721918
31863,63.725975,-28.5519657,-34.1556282,-39.2769241,7.16907549,-39.2769241,7.16907549
31864,63.727963,-28.5483532,-34.1570244,-39.2769241,7.14721918,-39.2769241,7.14721918
31865,63.729964,-28.5448093,-34.158123,-39.2769241,7.14721918,-39.2769241,7.14721918
31866,63.731974,-28.5415268,-34.1593666,-39.2769241,7.16907549,-39.2769241,7.16907549
31867,63.733963,-28.5378876,-34.1611443,-39.2769241,7.14721918,-39.2769241,7.14721918
31868,63.735965,-28.5345173,-34.1621742,-39.2769241,7.16907549,-39.2769241,7.16907549
31869,63.737962,-28.5308437,-34.1635284,-39.2769241,7.16907549,-39.2769241,7.16907549
31870,63.739963,-28.526371,-34.1659164,-39.2769241,7.14721918,-39.2769241,7.14721918
31871,63.741975,-28.522871,-34.1677361,-39.2769241,7.14721918,-39.2769241,7.14721918
31872,63.743963,-28.5200653,-34.1691666,-39.2769241,7.16907549,-39.2769241,7.16907549
31873,63.745962,-28.5171032,-34.1703835,-39.2769241,7.16907549,-39.2769241,7.16907549
31874,63.747962,-28.513895,-34.171978,-39.2769241,7.14721918,-39.2769241,7.14721918
31875,63.749959,-28.5108089,-34.1734734,-39.2769241,7.16907549,-39.2769241,7.16907549
31876,63.751959,-28.5079327,-34.1746864,-39.2769241,7.16907549,-39.2769241,7.16907549
31877,63.753977,-28.5049191,-34.1766052,-39.2769241,7.14721918,-39.2987823,7.14721918
31878,63.755963,-28.5016651,-34.1783714,-39.2769241,7.14721918,-39.2769241,7.14721918
31879,63.757962,-28.4977951,-34.1803169,-39.2769241,7.14721918,-39.2769241,7.14721918
31880,63.759961,-28.4953632,-34.1813812,-39.2769241,7.16907549,-39.2769241,7.16907549
31881,63.761959,-28.4928017,-34.1828384,-39.2769241,7.14721918,-39.2769241,7.14721918
31882,63.763978,-28.489336,-34.1851349,-39.2769241,7.16907549,-39.2769241,7.16907549
31883,63.765963,-28.4856415,-34.1874466,-39.2769241,7.16907549,-39.2769241,7.16907549
31884,63.767959,-28.4811954,-34.1896172,-39.2769241,7.16907549,-39.2769241,7.16907549
31885,63.769962,-28.4766846,-34.1919212,-39.2769241,7.14721918,-39.2769241,7.14721918
31886,63.771963,-28.4731159,-34.1941147,-39.2769241,7.16907549,-39.2769241,7.16907549
31887,63.773980,-28.4698715,-34.1959724,-39.2769241,7.16907549,-39.2769241,7.16907549
31888,63.775964,-28.4663239,-34.1979942,-39.2769241,7.14721918,-39.2987823,7.14721918
31889,63.777964,-28.4632645,-34.1998024,-39.2769241,7.14721918,-39.2769241,7.14721918
31890,63.779977,-28.459919,-34.2017441,-39.2769241,7.16907549,-39.2769241,7.16907549
31891,63.781959,-28.454895,-34.2052994,-39.2769241,7.14721918,-39.2987823,7.14721918
31892,63.783979,-28.4511852,-34.2076035,-39.2987823,7.16907549,-39.2769241,7.16907549
31893,63.785963,-28.4477386,-34.2097778,-39.2769241,7.14721918,-39.2769241,7.14721918
31894,63.787963,-28.4438934,-34.2119179,-39.2769241,7.14721918,-39.2769241,7.14721918
31895,63.789964,-28.4404411,-34.2145576,-39.2769241,7.16907549,-39.2769241,7.16907549
31896,63.791959,-28.4370232,-34.2166862,-39.2769241,7.14721918,-39.2769241,7.14721918
31897,63.793980,-28.4340248,-34.2185326,-39.2769241,7.14721918,-39.2987823,7.14721918
31898,63.795963,-28.4312935,-34.2202034,-39.2987823,7.14721918,-39.2769241,7.14721918
31899,63.797964,-28.4284744,-34.2224655,-39.2769241,7.16907549,-39.2769241,7.16907549
31900,63.799963,-28.4253101,-34.2245216,-39.2769241,7.16907549,-39.2769241,7.16907549
31901,63.801962,-28.4214191,-34.2268791,-39.2769241,7.14721918,-39.2769241,7.14721918
31902,63.803978,-28.4183884,-34.228611,-39.2987823,7.16907549,-39.2769241,7.16907549
31903,63.805963,-28.4157524,-34.2310562,-39.2769241,7.14721918,-39.2987823,7.14721918
31904,63.807964,-28.4131565,-34.2335167,-39.2769241,7.16907549,-39.2769241,7.16907549
31905,63.809963,-28.4112034,-34.2352524,-39.2769241,7.16907549,-39.2769241,7.16907549
31906,63.811962,-28.4093838,-34.236248,-39.2987823,7.16907549,-39.2769241,7.16907549
31907,63.813962,-28.4082184,-34.2374115,-39.2769241,7.16907549,-39.2987823,7.16907549
31908,63.815977,-28.4067535,-34.2388229,-39.2769241,7.14721918,-39.2769241,7.14721918
31909,63.817963,-28.4048367,-34.2406731,-39.2769241,7.14721918,-39.2769241,7.14721918
31910,63.819964,-28.4030895,-34.2431297,-39.2769241,7.14721918,-39.2769241,7.14721918
31911,63.821959,-28.4031544,-34.2433853,-39.2769241,7.16907549,-39.2769241,7.16907549
31912,63.823962,-28.4028473,-34.2432899,-39.2769241,7.14721918,-39.2769241,7.14721918
31913,63.825977,-28.4019203,-34.2441368,-39.2769241,7.16907549,-39.2769241,7.16907549
