Index,Time,(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[0],(((exo_controller).xzy_shoulder).INS_shoulder).xzy_order_angle[1],(((exo_controller).xzy_shoulder).dm_motor[0]).angle_in_degree,(((exo_controller).xzy_shoulder).dm_motor[1]).angle_in_degree,TargetAngle1,TargetAngle2
22374,44.747984,-3.94727993,-77.0358047,-32.8509674,32.872879,-36.1160583,36.1160583
22375,44.749985,-3.94743156,-77.0336914,-32.8509674,32.872879,-36.1214561,36.1214561
22376,44.752003,-3.94722366,-77.0319061,-32.8509674,32.872879,-36.1268425,36.1268425
22377,44.753988,-3.94675398,-77.0305481,-32.8509674,32.872879,-36.1322098,36.1322098
22378,44.75599,-3.94625068,-77.0296173,-32.8509674,32.872879,-36.137558,36.137558
22379,44.757991,-3.94584012,-77.0286484,-32.8509674,32.872879,-36.1428947,36.1428947
22380,44.759984,-3.94558597,-77.0273361,-32.8509674,32.872879,-36.1482124,36.1482124
22381,44.761985,-3.94536567,-77.0262604,-32.8509674,32.872879,-36.1535149,36.1535149
22382,44.764003,-3.94520235,-77.0250244,-32.8509674,32.872879,-36.158802,36.158802
22383,44.765984,-3.94525766,-77.0233994,-32.8509674,32.872879,-36.1640739,36.1640739
22384,44.767985,-3.94518995,-77.0224762,-32.8509674,32.872879,-36.1693268,36.1693268
22385,44.769984,-3.94485569,-77.0214691,-32.8509674,32.872879,-36.1745644,36.1745644
22386,44.771985,-3.94458103,-77.0206146,-32.8509674,32.872879,-36.1797867,36.1797867
22387,44.774003,-3.94456458,-77.0196609,-32.8509674,32.872879,-36.1849937,36.1849937
22388,44.775991,-3.94463968,-77.0185013,-32.8509674,32.872879,-36.1901817,36.1901817
22389,44.778001,-3.94471312,-77.0170441,-32.8509674,32.872879,-36.1953545,36.1953545
22390,44.779984,-3.94459343,-77.0158463,-32.8509674,32.872879,-36.2005119,36.2005119
22391,44.781989,-3.94423699,-77.0153427,-32.8509674,32.872879,-36.2056541,36.2056541
22392,44.784001,-3.94418287,-77.0138931,-32.8509674,32.872879,-36.2107773,36.2107773
22393,44.785983,-3.94433951,-77.0124283,-32.8509674,32.872879,-36.215889,36.215889
22394,44.787988,-3.94413686,-77.0117111,-32.8509674,32.872879,-36.2209816,36.2209816
22395,44.789985,-3.94377303,-77.0112686,-32.8509674,32.872879,-36.2260551,36.2260551
22396,44.791983,-3.94339609,-77.010849,-32.8509674,32.872879,-36.2311172,36.2311172
22397,44.794165,-3.9428885,-77.010231,-32.8509674,32.872879,-36.2361603,36.2361603
22398,44.795985,-3.94252658,-77.0097809,-32.8509674,32.872879,-36.241188,36.241188
22399,44.798129,-3.9423759,-77.0090027,-32.8509674,32.872879,-36.2462006,36.2462006
22400,44.799988,-3.94218159,-77.0082626,-32.8509674,32.872879,-36.251194,36.251194
22401,44.802128,-3.94195271,-77.0080643,-32.8509674,32.872879,-36.256176,36.256176
22402,44.803989,-3.94202375,-77.0072021,-32.8509674,32.872879,-36.2611351,36.2611351
22403,44.80601,-3.94213462,-77.0061646,-32.8509674,32.872879,-36.2660828,36.2660828
22404,44.808139,-3.9420929,-77.0058517,-32.8509674,32.872879,-36.2710152,36.2710152
22405,44.81005,-3.9420886,-77.0055923,-32.8509674,32.872879,-36.2759285,36.2759285
22406,44.811989,-3.94188881,-77.0057144,-32.8509674,32.872879,-36.2808266,36.2808266
22407,44.813988,-3.9414618,-77.0059967,-32.8509674,32.872879,-36.2857056,36.2857056
22408,44.816001,-3.94113064,-77.0060577,-32.8509674,32.872879,-36.2905731,36.2905731
22409,44.817986,-3.94095945,-77.0060272,-32.8509674,32.872879,-36.2954216,36.2954216
22410,44.819983,-3.94093251,-77.0057144,-32.8509674,32.872879,-36.3002548,36.3002548
22411,44.821985,-3.94063067,-77.0059738,-32.8509674,32.872879,-36.305069,36.305069
22412,44.823986,-3.93986154,-77.0066986,-32.8509674,32.872879,-36.3098717,36.3098717
22413,44.826001,-3.93912172,-77.0076828,-32.8509674,32.872879,-36.3146553,36.3146553
22414,44.827985,-3.93882537,-77.0083466,-32.8509674,32.872879,-36.3194199,36.3194199
22415,44.82999,-3.93888521,-77.0083694,-32.8509674,32.872879,-36.324173,36.324173
22416,44.831984,-3.93886423,-77.0085373,-32.8509674,32.872879,-36.328907,36.328907
22417,44.834003,-3.9386394,-77.0089493,-32.8509674,32.872879,-36.3336258,36.3336258
22418,44.836003,-3.93834352,-77.0094452,-32.8509674,32.872879,-36.3383293,36.3383293
22419,44.837991,-3.93779397,-77.0105209,-32.8509674,32.872879,-36.3430138,36.3430138
22420,44.839983,-3.93727803,-77.0116806,-32.8509674,32.872879,-36.347683,36.347683
22421,44.841991,-3.9369843,-77.0125656,-32.8509674,32.872879,-36.3523369,36.3523369
22422,44.843986,-3.93653893,-77.0127335,-32.872879,32.872879,-36.3569756,36.3569756
22423,44.84599,-3.93603611,-77.0129089,-32.8509674,32.872879,-36.3615952,36.3615952
22424,44.848003,-3.93587399,-77.0130463,-32.8509674,32.872879,-36.3661995,36.3661995
22425,44.849988,-3.93569303,-77.0135345,-32.8509674,32.872879,-36.3707886,36.3707886
22426,44.851984,-3.9354918,-77.0138092,-32.8509674,32.872879,-36.3753586,36.3753586
22427,44.853983,-3.93560624,-77.0136719,-32.8509674,32.872879,-36.3799133,36.3799133
22428,44.855989,-3.9354074,-77.013916,-32.8509674,32.872879,-36.3844528,36.3844528
22429,44.857999,-3.93466115,-77.0151443,-32.8509674,32.872879,-36.3889771,36.3889771
22430,44.859983,-3.93428683,-77.0159988,-32.8509674,32.872879,-36.3934822,36.3934822
22431,44.861983,-3.93436909,-77.0161591,-32.8509674,32.872879,-36.3979721,36.3979721
22432,44.863985,-3.93458056,-77.0159607,-32.8509674,32.872879,-36.4024429,36.4024429
22433,44.865986,-3.9348371,-77.0160522,-32.8509674,32.872879,-36.4069023,36.4069023
22434,44.868006,-3.93507767,-77.0162888,-32.8509674,32.872879,-36.4113426,36.4113426
22435,44.869984,-3.93535995,-77.0165329,-32.8509674,32.872879,-36.4157677,36.4157677
22436,44.871984,-3.93552208,-77.0167694,-32.8509674,32.872879,-36.4201736,36.4201736
22437,44.873989,-3.93544745,-77.0170746,-32.8509674,32.872879,-36.4245644,36.4245644
22438,44.875991,-3.93527031,-77.0174408,-32.8509674,32.872879,-36.4289398,36.4289398
22439,44.878003,-3.93515253,-77.0179367,-32.8509674,32.872879,-36.4333,36.4333
22440,44.879984,-3.93515587,-77.0184326,-32.8509674,32.872879,-36.4376411,36.4376411
22441,44.881986,-3.93521643,-77.0188675,-32.8509674,32.872879,-36.441967,36.441967
22442,44.883987,-3.93503094,-77.0196457,-32.8509674,32.872879,-36.4462776,36.4462776
22443,44.885999,-3.93464875,-77.020401,-32.8509674,32.872879,-36.4505692,36.4505692
22444,44.887998,-3.93418312,-77.0212326,-32.8509674,32.872879,-36.4548454,36.4548454
22445,44.889983,-3.93364978,-77.0222244,-32.8509674,32.872879,-36.4591064,36.4591064
22446,44.891984,-3.9332602,-77.0229568,-32.8509674,32.872879,-36.4633484,36.4633484
22447,44.89399,-3.93316865,-77.0232391,-32.8509674,32.872879,-36.4675751,36.4675751
22448,44.895991,-3.93286228,-77.0235825,-32.8509674,32.872879,-36.4717865,36.4717865
22449,44.897999,-3.93217278,-77.0247269,-32.8509674,32.872879,-36.4759827,36.4759827
22450,44.899991,-3.93127942,-77.0260696,-32.8509674,32.872879,-36.4801598,36.4801598
22451,44.901984,-3.93039489,-77.0275269,-32.8509674,32.872879,-36.4843216,36.4843216
22452,44.903987,-3.92981982,-77.0285721,-32.8509674,32.872879,-36.4884644,36.4884644
22453,44.90599,-3.92956328,-77.0289841,-32.8509674,32.872879,-36.4925957,36.4925957
22454,44.907998,-3.92920899,-77.0293427,-32.8509674,32.872879,-36.4967079,36.4967079
22455,44.909984,-3.9286859,-77.0297852,-32.8509674,32.872879,-36.5008011,36.5008011
22456,44.911985,-3.92837858,-77.0302429,-32.8509674,32.872879,-36.504879,36.504879
22457,44.913988,-3.92803931,-77.0308762,-32.8509674,32.872879,-36.5089417,36.5089417
22458,44.91599,-3.927495,-77.0316467,-32.8509674,32.872879,-36.512989,36.512989
22459,44.917984,-3.92716169,-77.0321274,-32.8509674,32.8947372,-36.5170174,36.5170174
22460,44.920001,-3.92694473,-77.0325394,-32.8509674,32.872879,-36.5210304,36.5210304
22461,44.921984,-3.92655754,-77.032814,-32.8509674,32.872879,-36.5250282,36.5250282
22462,44.92399,-3.926368,-77.0331116,-32.8509674,32.872879,-36.529007,36.529007
22463,44.925983,-3.9262886,-77.033432,-32.8509674,32.872879,-36.5329704,36.5329704
22464,44.927988,-3.92588139,-77.0346069,-32.8509674,32.872879,-36.5369186,36.5369186
22465,44.929984,-3.92524028,-77.0363159,-32.8509674,32.872879,-36.5408478,36.5408478
22466,44.932,-3.92467237,-77.0375214,-32.8509674,32.872879,-36.5447617,36.5447617
22467,44.933987,-3.92417169,-77.0386734,-32.8509674,32.872879,-36.5486603,36.5486603
22468,44.935989,-3.92372394,-77.0398788,-32.8509674,32.872879,-36.5525398,36.5525398
22469,44.938,-3.92329907,-77.0408707,-32.8509674,32.872879,-36.5564041,36.5564041
22470,44.93999,-3.92279792,-77.0416336,-32.8509674,32.872879,-36.5602531,36.5602531
22471,44.942029,-3.92259002,-77.0418549,-32.8509674,32.872879,-36.5640831,36.5640831
22472,44.943988,-3.92263865,-77.0421982,-32.8509674,32.872879,-36.5678978,36.5678978
22473,44.945991,-3.92247987,-77.042923,-32.8509674,32.872879,-36.5716972,36.5716972
22474,44.947984,-3.92220664,-77.0438843,-32.8509674,32.872879,-36.5754776,36.5754776
22475,44.949986,-3.92209268,-77.0443573,-32.8509674,32.872879,-36.5792427,36.5792427
22476,44.952006,-3.92205954,-77.04496,-32.8509674,32.872879,-36.5829926,36.5829926
22477,44.953988,-3.92221355,-77.0453186,-32.8509674,32.872879,-36.5867233,36.5867233
22478,44.95599,-3.92265677,-77.0453796,-32.8509674,32.872879,-36.5904388,36.5904388
22479,44.957991,-3.92300963,-77.0455017,-32.8509674,32.872879,-36.5941391,36.5941391
22480,44.959984,-3.92325568,-77.0460815,-32.8509674,32.872879,-36.5978203,36.5978203
22481,44.961985,-3.92340326,-77.0467606,-32.8509674,32.872879,-36.6014862,36.6014862
22482,44.964003,-3.92340159,-77.0469513,-32.8509674,32.872879,-36.6051331,36.6051331
22483,44.965984,-3.92337728,-77.0474548,-32.8509674,32.872879,-36.6087685,36.6087685
22484,44.967985,-3.9234941,-77.0482788,-32.8509674,32.872879,-36.6123848,36.6123848
22485,44.969989,-3.92383838,-77.0484161,-32.8509674,32.872879,-36.6159821,36.6159821
22486,44.971991,-3.9241457,-77.0485001,-32.8509674,32.872879,-36.6195641,36.6195641
22487,44.973998,-3.9241581,-77.0491943,-32.8509674,32.872879,-36.6231308,36.6231308
22488,44.975984,-3.92385149,-77.0499496,-32.8509674,32.872879,-36.6266823,36.6266823
22489,44.977988,-3.92354155,-77.0506439,-32.8509674,32.872879,-36.6302147,36.6302147
22490,44.980162,-3.92341352,-77.0519943,-32.8509674,32.872879,-36.633728,36.633728
22491,44.98211,-3.92321324,-77.0525513,-32.8509674,32.872879,-36.6372299,36.6372299
22492,44.984205,-3.92352033,-77.0528946,-32.8509674,32.872879,-36.6407127,36.6407127
22493,44.986164,-3.92367601,-77.0526505,-32.8509674,32.872879,-36.6441803,36.6441803
22494,44.988139,-3.92404485,-77.052536,-32.8509674,32.872879,-36.6476288,36.6476288
22495,44.990016,-3.92423487,-77.052948,-32.8509674,32.872879,-36.651062,36.651062
22496,44.991984,-3.92397237,-77.0539093,-32.872879,32.872879,-36.6544762,36.6544762
22497,44.993983,-3.92345786,-77.0546036,-32.8509674,32.872879,-36.6578789,36.6578789
22498,44.99615,-3.92292094,-77.0554199,-32.8509674,32.872879,-36.6612625,36.6612625
22499,44.997999,-3.92250776,-77.0561905,-32.8509674,32.872879,-36.6646271,36.6646271
22500,44.999991,-3.92230749,-77.0565948,-32.8509674,32.872879,-36.6679764,36.6679764
22501,45.001983,-3.92211628,-77.0570679,-32.8509674,32.872879,-36.6713104,36.6713104
22502,45.003987,-3.92175984,-77.0579834,-32.8509674,32.872879,-36.6746292,36.6746292
22503,45.005984,-3.92139697,-77.0595169,-32.8509674,32.872879,-36.6779289,36.6779289
22504,45.007986,-3.92115355,-77.0604248,-32.8509674,32.872879,-36.6812096,36.6812096
22505,45.009999,-3.92093754,-77.061348,-32.8509674,32.872879,-36.6844788,36.6844788
22506,45.011985,-3.92083216,-77.0619354,-32.8509674,32.872879,-36.6877289,36.6877289
22507,45.013988,-3.9207015,-77.0627823,-32.8509674,32.872879,-36.6909599,36.6909599
22508,45.015985,-3.92046928,-77.063797,-32.8509674,32.872879,-36.6941757,36.6941757
22509,45.017984,-3.92036843,-77.0643158,-32.8509674,32.872879,-36.6973763,36.6973763
22510,45.02013,-3.92039037,-77.0643158,-32.8509674,32.8947372,-36.7005615,36.7005615
22511,45.021985,-3.92038941,-77.0645981,-32.8509674,32.872879,-36.7037277,36.7037277
22512,45.023985,-3.91998434,-77.0652542,-32.8509674,32.872879,-36.7068787,36.7068787
22513,45.025991,-3.91942859,-77.0662689,-32.8509674,32.872879,-36.7100105,36.7100105
22514,45.027984,-3.91932321,-77.0667725,-32.8509674,32.872879,-36.7131271,36.7131271
22515,45.029989,-3.91929269,-77.0672379,-32.8509674,32.872879,-36.7162247,36.7162247
22516,45.032002,-3.91928506,-77.067688,-32.8509674,32.872879,-36.7193108,36.7193108
22517,45.033988,-3.91941357,-77.0683441,-32.8509674,32.872879,-36.7223778,36.7223778
22518,45.035989,-3.91953731,-77.0688477,-32.8509674,32.872879,-36.7254257,36.7254257
22519,45.037985,-3.91988993,-77.0687256,-32.8509674,32.872879,-36.7284584,36.7284584
22520,45.039983,-3.92027044,-77.0684814,-32.8509674,32.872879,-36.7314758,36.7314758
22521,45.042,-3.9200995,-77.0687408,-32.8509674,32.872879,-36.7344742,36.7344742
22522,45.044005,-3.91973066,-77.0698853,-32.8509674,32.872879,-36.7374573,36.7374573
22523,45.045985,-3.9197979,-77.0700912,-32.8509674,32.872879,-36.7404251,36.7404251
22524,45.047983,-3.91983271,-77.0707474,-32.872879,32.872879,-36.7433739,36.7433739
22525,45.049988,-3.91965222,-77.0717773,-32.8509674,32.872879,-36.7463074,36.7463074
22526,45.052001,-3.91968513,-77.0729446,-32.8509674,32.872879,-36.7492218,36.7492218
22527,45.053988,-3.9196527,-77.0742493,-32.8509674,32.872879,-36.752121,36.752121
22528,45.055991,-3.91939449,-77.0756531,-32.8509674,32.872879,-36.7550049,36.7550049
22529,45.057988,-3.91915655,-77.0770493,-32.8509674,32.872879,-36.7578697,36.7578697
22530,45.059984,-3.91897058,-77.0779648,-32.8509674,32.872879,-36.7607193,36.7607193
22531,45.062003,-3.91872239,-77.0791245,-32.8509674,32.872879,-36.7635498,36.7635498
22532,45.063991,-3.91842246,-77.0803757,-32.8509674,32.872879,-36.7663651,36.7663651
22533,45.065984,-3.91837192,-77.0812759,-32.8509674,32.872879,-36.769165,36.769165
22534,45.067983,-3.91848898,-77.0819473,-32.8509674,32.872879,-36.771946,36.771946
22535,45.069984,-3.9183836,-77.0829086,-32.8509674,32.872879,-36.7747116,36.7747116
22536,45.072002,-3.91806841,-77.0838242,-32.8509674,32.872879,-36.777462,36.777462
22537,45.073989,-3.91772366,-77.0846176,-32.8509674,32.872879,-36.7801933,36.7801933
22538,45.075984,-3.91752768,-77.0851212,-32.8509674,32.872879,-36.7829094,36.7829094
22539,45.077985,-3.91752291,-77.0859833,-32.8509674,32.872879,-36.7856064,36.7856064
22540,45.079984,-3.91744399,-77.0866241,-32.8509674,32.872879,-36.7882881,36.7882881
22541,45.082003,-3.9173646,-77.0871811,-32.8509674,32.872879,-36.7909508,36.7909508
22542,45.083988,-3.91744685,-77.0878143,-32.8509674,32.872879,-36.793602,36.793602
22543,45.085985,-3.91756177,-77.0885315,-32.8509674,32.872879,-36.7962303,36.7962303
22544,45.087984,-3.9175694,-77.0890656,-32.8509674,32.8947372,-36.7988472,36.7988472
22545,45.089985,-3.91753483,-77.0898437,-32.8509674,32.872879,-36.801445,36.801445
22546,45.091999,-3.91774321,-77.090271,-32.8509674,32.872879,-36.8040237,36.8040237
22547,45.093988,-3.91795707,-77.0902405,-32.8509674,32.872879,-36.8065872,36.8065872
22548,45.096006,-3.91790748,-77.091011,-32.8509674,32.872879,-36.8091354,36.8091354
22549,45.097985,-3.91796088,-77.0918655,-32.8509674,32.872879,-36.8116646,36.8116646
22550,45.099988,-3.91815519,-77.0916519,-32.8509674,32.872879,-36.8141785,36.8141785
22551,45.101999,-3.91810179,-77.0914841,-32.8509674,32.872879,-36.8166771,36.8166771
22552,45.103989,-3.91773772,-77.0919876,-32.8509674,32.872879,-36.8191566,36.8191566
22553,45.105984,-3.91744781,-77.092598,-32.8509674,32.872879,-36.8216209,36.8216209
22554,45.107991,-3.91726303,-77.093277,-32.8509674,32.872879,-36.8240662,36.8240662
22555,45.109988,-3.91724205,-77.0934372,-32.8509674,32.872879,-36.8264961,36.8264961
22556,45.112004,-3.91750073,-77.0931778,-32.8509674,32.872879,-36.8289108,36.8289108
22557,45.113987,-3.91774273,-77.0929794,-32.8509674,32.872879,-36.8313065,36.8313065
22558,45.115991,-3.91782904,-77.0931625,-32.8509674,32.872879,-36.833683,36.833683
22559,45.117984,-3.91803741,-77.0935593,-32.8509674,32.872879,-36.8360481,36.8360481
22560,45.119985,-3.91844153,-77.0938339,-32.8509674,32.872879,-36.8383942,36.8383942
22561,45.122,-3.9187665,-77.093895,-32.8509674,32.8947372,-36.8407211,36.8407211
22562,45.123987,-3.91879678,-77.094368,-32.8509674,32.872879,-36.8430328,36.8430328
22563,45.12599,-3.9188118,-77.0947647,-32.8509674,32.872879,-36.8453293,36.8453293
22564,45.127983,-3.91884542,-77.0951309,-32.8509674,32.872879,-36.8476067,36.8476067
22565,45.129983,-3.91867805,-77.0960083,-32.8509674,32.872879,-36.8498688,36.8498688
22566,45.132051,-3.91840219,-77.0972748,-32.8509674,32.872879,-36.8521118,36.8521118
22567,45.133986,-3.91806293,-77.0984421,-32.8509674,32.872879,-36.8543396,36.8543396
22568,45.135984,-3.9177444,-77.0994339,-32.8509674,32.872879,-36.8565521,36.8565521
22569,45.137986,-3.91737175,-77.1005173,-32.8509674,32.872879,-36.8587456,36.8587456
22570,45.139991,-3.91680408,-77.1022491,-32.8509674,32.872879,-36.8609238,36.8609238
22571,45.141984,-3.91653466,-77.1033173,-32.8509674,32.872879,-36.8630829,36.8630829
22572,45.144003,-3.91664481,-77.1036301,-32.8509674,32.872879,-36.8652267,36.8652267
22573,45.145984,-3.91666532,-77.1041107,-32.8509674,32.872879,-36.8673553,36.8673553
22574,45.147999,-3.91641736,-77.1046829,-32.8509674,32.872879,-36.8694649,36.8694649
22575,45.149985,-3.91611552,-77.1047592,-32.8509674,32.872879,-36.8715553,36.8715553
22576,45.15199,-3.9159379,-77.1053543,-32.8509674,32.872879,-36.8736343,36.8736343
22577,45.153998,-3.91596603,-77.1059418,-32.8509674,32.872879,-36.8756943,36.8756943
22578,45.15599,-3.9160347,-77.106308,-32.8509674,32.872879,-36.8777351,36.8777351
22579,45.157984,-3.91594386,-77.1070023,-32.8509674,32.872879,-36.8797607,36.8797607
22580,45.159986,-3.91564584,-77.1079407,-32.8509674,32.872879,-36.8817711,36.8817711
22581,45.161991,-3.91536593,-77.1087418,-32.8509674,32.872879,-36.8837624,36.8837624
22582,45.164129,-3.91511321,-77.109642,-32.8509674,32.872879,-36.8857384,36.8857384
22583,45.165991,-3.91482711,-77.110466,-32.8509674,32.872879,-36.8876953,36.8876953
22584,45.16799,-3.91468453,-77.1110077,-32.8509674,32.872879,-36.889637,36.889637
22585,45.169984,-3.91467762,-77.1113205,-32.8509674,32.872879,-36.8915596,36.8915596
22586,45.171984,-3.91452956,-77.1118011,-32.8509674,32.872879,-36.8934669,36.8934669
22587,45.174005,-3.9140954,-77.1126862,-32.8509674,32.872879,-36.895359,36.895359
22588,45.17599,-3.91370225,-77.1137466,-32.8509674,32.872879,-36.8972321,36.8972321
22589,45.17799,-3.91348624,-77.1147385,-32.8509674,32.872879,-36.8990898,36.8990898
22590,45.179991,-3.91348195,-77.1147461,-32.8509674,32.872879,-36.9009285,36.9009285
22591,45.181984,-3.9134469,-77.1151886,-32.8509674,32.872879,-36.9027519,36.9027519
22592,45.184001,-3.91326976,-77.1159134,-32.8509674,32.8947372,-36.9045601,36.9045601
22593,45.185985,-3.91295171,-77.1164246,-32.8509674,32.872879,-36.9063492,36.9063492
22594,45.187985,-3.91242242,-77.1172943,-32.8509674,32.872879,-36.908123,36.908123
22595,45.189985,-3.91178894,-77.1190109,-32.8509674,32.872879,-36.9098778,36.9098778
22596,45.191986,-3.91111326,-77.1200333,-32.8509674,32.872879,-36.9116173,36.9116173
22597,45.193984,-3.91070032,-77.1205521,-32.8509674,32.872879,-36.9133377,36.9133377
22598,45.196003,-3.91057396,-77.1211166,-32.8509674,32.8947372,-36.9150429,36.9150429
22599,45.197985,-3.91026711,-77.1223526,-32.8509674,32.872879,-36.916729,36.916729
22600,45.200002,-3.91002512,-77.1232452,-32.8509674,32.872879,-36.9184036,36.9184036
22601,45.201985,-3.91010118,-77.1239548,-32.8509674,32.872879,-36.9200554,36.9200554
22602,45.203989,-3.91018295,-77.1248627,-32.8509674,32.872879,-36.9216919,36.9216919
22603,45.206005,-3.9104259,-77.1253204,-32.8509674,32.872879,-36.9233131,36.9233131
22604,45.207984,-3.91088057,-77.1255417,-32.8509674,32.872879,-36.9249191,36.9249191
22605,45.209984,-3.91126871,-77.12603,-32.8509674,32.872879,-36.9265022,36.9265022
22606,45.211984,-3.9112258,-77.1272583,-32.8509674,32.872879,-36.9280739,36.9280739
22607,45.213989,-3.91106033,-77.1290665,-32.8509674,32.872879,-36.9296265,36.9296265
22608,45.216001,-3.91121054,-77.1303482,-32.8509674,32.872879,-36.9311638,36.9311638
22609,45.217984,-3.91137862,-77.1315536,-32.8509674,32.872879,-36.932682,36.932682
22610,45.219985,-3.91137147,-77.1327972,-32.8509674,32.872879,-36.934185,36.934185
22611,45.221984,-3.91145182,-77.1339111,-32.8509674,32.872879,-36.9356689,36.9356689
22612,45.223988,-3.91179752,-77.1348419,-32.8509674,32.872879,-36.9371376,36.9371376
22613,45.225999,-3.9124403,-77.1351547,-32.8509674,32.872879,-36.9385872,36.9385872
22614,45.227985,-3.91326427,-77.1353836,-32.8509674,32.872879,-36.9400215,36.9400215
22615,45.229984,-3.91354465,-77.1361847,-32.8509674,32.872879,-36.9414406,36.9414406
22616,45.231989,-3.9134748,-77.1372223,-32.8509674,32.872879,-36.9428406,36.9428406
22617,45.234115,-3.91377091,-77.1377487,-32.8509674,32.872879,-36.9442253,36.9442253
22618,45.236004,-3.91422486,-77.1386032,-32.8509674,32.872879,-36.945591,36.945591
22619,45.237995,-3.9142983,-77.1394501,-32.8509674,32.872879,-36.9469414,36.9469414
22620,45.240175,-3.9137826,-77.1411667,-32.8509674,32.872879,-36.9482727,36.9482727
22621,45.241991,-3.91366076,-77.1417694,-32.8509674,32.872879,-36.9495888,36.9495888
22622,45.243988,-3.91367698,-77.1427917,-32.8509674,32.872879,-36.9508896,36.9508896
22623,45.246016,-3.91417789,-77.1435699,-32.8509674,32.8947372,-36.9521713,36.9521713
22624,45.248145,-3.91461802,-77.1446228,-32.8509674,32.872879,-36.9534378,36.9534378
22625,45.250107,-3.91486692,-77.1448517,-32.8509674,32.872879,-36.9546852,36.9546852
22626,45.252121,-3.91504526,-77.1453857,-32.8509674,32.872879,-36.9559174,36.9559174
22627,45.253988,-3.91521168,-77.1459579,-32.8509674,32.872879,-36.9571304,36.9571304
22628,45.256137,-3.91528821,-77.1463623,-32.8509674,32.872879,-36.9583282,36.9583282
22629,45.258,-3.91497874,-77.1472473,-32.8509674,32.872879,-36.959507,36.959507
22630,45.259986,-3.91483045,-77.1477661,-32.8509674,32.8947372,-36.9606705,36.9606705
22631,45.261989,-3.91515374,-77.1477509,-32.8509674,32.872879,-36.9618187,36.9618187
22632,45.263988,-3.91527271,-77.1477509,-32.8509674,32.872879,-36.9629478,36.9629478
22633,45.265991,-3.91484118,-77.1488342,-32.8509674,32.872879,-36.9640617,36.9640617
22634,45.267989,-3.91420674,-77.1499481,-32.8509674,32.872879,-36.9651566,36.9651566
22635,45.270001,-3.9137702,-77.150238,-32.8509674,32.872879,-36.9662361,36.9662361
22636,45.271985,-3.91347384,-77.1508255,-32.8509674,32.872879,-36.9672966,36.9672966
22637,45.273989,-3.91329241,-77.1516495,-32.8509674,32.872879,-36.9683418,36.9683418
22638,45.275985,-3.91309094,-77.1521759,-32.8509674,32.872879,-36.969368,36.969368
22639,45.277984,-3.91273546,-77.1528473,-32.8509674,32.872879,-36.9703789,36.9703789
22640,45.280005,-3.9125278,-77.1530914,-32.8509674,32.872879,-36.9713745,36.9713745
22641,45.281985,-3.91228199,-77.1533737,-32.8509674,32.872879,-36.9723511,36.9723511
22642,45.283984,-3.91190934,-77.154213,-32.8509674,32.872879,-36.9733124,36.9733124
22643,45.28599,-3.91175652,-77.1547852,-32.8509674,32.872879,-36.9742546,36.9742546
22644,45.287991,-3.91171169,-77.1548767,-32.8509674,32.872879,-36.9751816,36.9751816
22645,45.290005,-3.91117048,-77.1555252,-32.8509674,32.872879,-36.9760895,36.9760895
22646,45.291984,-3.91055655,-77.1564713,-32.8509674,32.872879,-36.9769821,36.9769821
22647,45.29399,-3.91056299,-77.1565094,-32.8509674,32.872879,-36.9778595,36.9778595
22648,45.295991,-3.91071916,-77.1565399,-32.8509674,32.872879,-36.9787178,36.9787178
22649,45.29799,-3.91080618,-77.1571655,-32.8509674,32.872879,-36.979557,36.979557
22650,45.299998,-3.9108336,-77.1579361,-32.8509674,32.872879,-36.980381,36.980381
22651,45.301985,-3.91051126,-77.1587982,-32.8509674,32.872879,-36.9811897,36.9811897
22652,45.303988,-3.9099226,-77.1598587,-32.8509674,32.872879,-36.9819794,36.9819794
22653,45.305991,-3.90944672,-77.1606522,-32.8509674,32.872879,-36.9827538,36.9827538
22654,45.307984,-3.90907645,-77.1616974,-32.8509674,32.872879,-36.9835129,36.9835129
22655,45.309985,-3.90852451,-77.1633759,-32.8509674,32.872879,-36.9842491,36.9842491
22656,45.312002,-3.90779114,-77.1648712,-32.8509674,32.872879,-36.9849739,36.9849739
22657,45.313988,-3.90717816,-77.1660614,-32.8509674,32.8947372,-36.9856796,36.9856796
22658,45.315984,-3.90681744,-77.1672058,-32.8509674,32.872879,-36.9863663,36.9863663
22659,45.317983,-3.90655875,-77.1684341,-32.8509674,32.872879,-36.9870415,36.9870415
22660,45.319989,-3.906461,-77.1696777,-32.8509674,32.872879,-36.9876938,36.9876938
22661,45.321999,-3.90621805,-77.1711502,-32.8509674,32.872879,-36.9883308,36.9883308
22662,45.323987,-3.90578103,-77.172905,-32.8509674,32.872879,-36.9889526,36.9889526
22663,45.325991,-3.90551758,-77.1743393,-32.8509674,32.872879,-36.9895592,36.9895592
22664,45.327988,-3.90512562,-77.1757584,-32.8509674,32.872879,-36.9901428,36.9901428
22665,45.329984,-3.90465832,-77.1772766,-32.8509674,32.872879,-36.990715,36.990715
22666,45.332001,-3.90453911,-77.178299,-32.8509674,32.872879,-36.9912682,36.9912682
22667,45.33399,-3.90458822,-77.1791458,-32.8509674,32.872879,-36.9918022,36.9918022
22668,45.335984,-3.90462708,-77.1802063,-32.8509674,32.872879,-36.992321,36.992321
22669,45.337986,-3.90443707,-77.1811981,-32.8509674,32.872879,-36.9928246,36.9928246
